series_norm,config_norm,n,R,T,total_count,solved_count,solved_rate,oot_count,oom_count,err_count,median_time_ms_solved,p90_time_ms_solved,median_nodes,p90_nodes,median_memory_peak_bytes,p90_memory_peak_bytes,median_memo_exact_hit_rate,median_memo_lb_hit_rate,median_bound_time_share,median_cleanup_time_share,complete_stage,rank_by_n
hard,both,100,0.6,0.8,10,10,1.0,0,0,0,0.2491,0.35942999999999997,87.0,125.49999999999999,6774784.0,6774784.0,0.06481346191311124,,0.0,0.0,True,40
hard,szwarc,100,1.0,0.8,10,10,1.0,0,0,0,0.25360000000000005,0.33168999999999993,86.5,117.39999999999999,9535488.0,9535488.0,0.019160530191458025,,0.0,0.0,True,41
hard,adaptive_v1,100,0.8,0.8,10,10,1.0,0,0,0,0.2636,0.32210999999999995,102.0,130.8,7634944.0,7634944.0,0.029944552298216454,,0.0,0.0,True,42
hard,szwarc,100,0.8,0.8,10,10,1.0,0,0,0,0.2693,0.36456999999999995,94.5,128.39999999999998,9535488.0,9535488.0,0.029544890873015872,,0.0,0.0,True,43
hard,lawler,100,0.8,0.8,10,10,1.0,0,0,0,0.28095000000000003,0.34315,102.0,128.0,7557120.0,7557120.0,0.03176772348835254,,0.0,0.0,True,44
hard,adaptive_v3,100,1.0,0.8,10,10,1.0,0,0,0,0.2993,0.34126999999999996,95.5,116.0,8245248.0,8245248.0,0.014925742574257425,,0.0,0.0,True,45
hard,adaptive_v2,100,1.0,0.8,10,10,1.0,0,0,0,0.2994,0.3393,96.0,114.89999999999999,7815168.0,7815168.0,0.01307546008838172,,0.0,0.0,True,46
hard,adaptive_v1,100,0.6,0.8,10,10,1.0,0,0,0,0.30510000000000004,0.43755999999999995,119.5,178.29999999999998,7634944.0,7634944.0,0.041420224076622054,,0.0,0.0,True,47
hard,lawler,100,0.6,0.8,10,10,1.0,0,0,0,0.30535,0.43501999999999996,119.5,177.29999999999998,7557120.0,7557120.0,0.041641836863679865,,0.0,0.0,True,48
hard,adaptive_v2,100,0.8,0.8,10,10,1.0,0,0,0,0.32225000000000004,0.39399,105.0,140.5,7815168.0,7815168.0,0.024950206288234456,,0.0,0.0,True,49
hard,lawler,100,0.2,0.2,10,10,1.0,0,0,0,0.3284,0.58727,133.0,260.7,4321280.0,4338073.6,0.0019083969465648854,,0.0,0.0,True,50
hard,szwarc,100,0.6,0.8,10,10,1.0,0,0,0,0.3313,0.49808,120.5,182.79999999999998,9535488.0,9535488.0,0.05313436563436563,,0.0,0.0,True,51
hard,both,100,0.2,0.2,10,10,1.0,0,0,0,0.33235000000000003,0.5540799999999999,119.0,219.69999999999996,4345856.0,4382720.0,0.003851540616246499,,0.0,0.0,True,52
hard,adaptive_v3,100,0.8,0.8,10,10,1.0,0,0,0,0.33394999999999997,0.41984,104.0,140.79999999999998,8245248.0,8245248.0,0.024228705566733733,,0.0,0.0,True,53
hard,adaptive_v1,100,0.2,0.2,10,10,1.0,0,0,0,0.33525,0.6022099999999999,135.0,260.7,4399104.0,4411801.6,0.001851851851851852,,0.0,0.0,True,54
hard,adaptive_v2,100,0.6,0.8,10,10,1.0,0,0,0,0.3546,0.48912999999999995,123.5,179.1,7815168.0,7815168.0,0.038563362029066,,0.0,0.0,True,55
hard,adaptive_v1,100,1.0,0.6,10,10,1.0,0,0,0,0.36205,0.9750699999999999,158.0,434.29999999999995,7634944.0,7634944.0,0.07356626861270824,,0.0,0.0,True,56
hard,lawler,100,1.0,0.6,10,10,1.0,0,0,0,0.36345,0.9586299999999999,157.0,426.19999999999993,7557120.0,7557120.0,0.07400289587995261,,0.0,0.0,True,57
hard,adaptive_v3,100,0.6,0.8,10,10,1.0,0,0,0,0.36685,0.54314,123.5,186.7,8245248.0,8245248.0,0.041447368421052636,,0.0,0.0,True,58
hard,both,100,1.0,0.6,10,10,1.0,0,0,0,0.37070000000000003,0.9021799999999999,142.5,346.79999999999995,6774784.0,6774784.0,0.13522316291303632,,0.0,0.0,True,59
hard,szwarc,100,0.8,0.4,10,10,1.0,0,0,0,0.39790000000000003,1.35023,99.5,439.2,9535488.0,9535488.0,0.0,,0.0,0.0,True,60
hard,both,100,0.6,0.4,10,10,1.0,0,0,0,0.41975,1.12678,171.5,446.4,6774784.0,6774784.0,0.07158644658644658,,0.0,0.0,True,61
hard,lawler,100,0.6,0.4,10,10,1.0,0,0,0,0.45495,1.19274,199.5,526.6,7557120.0,7557120.0,0.07018991203156885,,0.0,0.0,True,62
hard,adaptive_v1,100,0.6,0.4,10,10,1.0,0,0,0,0.45620000000000005,1.21734,199.5,529.5,7634944.0,7634944.0,0.06942419075059536,,0.0,0.0,True,63
hard,adaptive_v2,100,1.0,0.6,10,10,1.0,0,0,0,0.5083,1.2458099999999999,192.5,437.79999999999995,7815168.0,7815168.0,0.05343678587585694,,0.0,0.0,True,64
hard,adaptive_v3,100,1.0,0.6,10,10,1.0,0,0,0,0.5277499999999999,1.4528199999999998,195.0,476.19999999999993,8245248.0,8245248.0,0.05594488939740656,,0.0,0.0,True,65
hard,szwarc,100,1.0,0.6,10,10,1.0,0,0,0,0.6299999999999999,1.4032999999999995,233.5,489.7999999999999,9535488.0,9535488.0,0.053351214211869946,,0.0,0.0,True,66
hard,both,100,0.4,0.8,10,10,1.0,0,0,0,0.6532,1.6059599999999996,244.5,634.4999999999999,6774784.0,6774784.0,0.11521363267230765,,0.0,0.0,True,67
hard,lawler,100,0.4,0.8,10,10,1.0,0,0,0,0.7394499999999999,1.6694399999999996,308.5,728.5999999999998,7557120.0,7557120.0,0.0892167489662371,,0.0,0.0,True,68
hard,adaptive_v1,100,0.4,0.8,10,10,1.0,0,0,0,0.7455499999999999,1.7451999999999996,309.0,728.6999999999998,7634944.0,7634944.0,0.0892167489662371,,0.0,0.0,True,69
hard,adaptive_v3,100,0.6,0.4,10,10,1.0,0,0,0,0.8127500000000001,2.0607100000000003,267.0,658.0,8245248.0,8245248.0,0.034989642082314046,,0.0,0.0,True,70
hard,adaptive_v2,100,0.4,0.8,10,10,1.0,0,0,0,0.94495,2.2086799999999993,334.0,817.1999999999998,7815168.0,7815168.0,0.052241703096035194,,0.0,0.0,True,71
hard,adaptive_v2,100,0.6,0.4,10,10,1.0,0,0,0,0.94565,2.16779,277.5,683.4,7815168.0,7815168.0,0.03182052593964201,,0.0,0.0,True,72
hard,adaptive_v3,100,0.4,0.8,10,10,1.0,0,0,0,0.95855,2.2834699999999994,324.5,812.5999999999998,8245248.0,8245248.0,0.05318939868851806,,0.0,0.0,True,73
hard,adaptive_v2,100,0.2,0.2,10,10,1.0,0,0,0,0.9837,1.2459399999999996,264.5,401.5999999999999,4702208.0,4702208.0,0.0,,0.0,0.0,True,74
hard,szwarc,100,0.4,0.8,10,10,1.0,0,0,0,0.99365,2.409559999999999,351.0,876.0999999999997,9535488.0,9535488.0,0.06885363305924086,,0.0,0.0,True,75
hard,szwarc,100,0.6,0.4,10,10,1.0,0,0,0,0.99725,2.49395,340.0,864.3,9535488.0,9535488.0,0.028177792356896835,,0.0,0.0,True,76
hard,adaptive_v3,100,0.2,0.2,10,10,1.0,0,0,0,0.9982,1.2782999999999998,265.0,401.3999999999999,4804608.0,4804608.0,0.0,,0.0,0.0,True,77
hard,szwarc,100,0.2,0.2,10,10,1.0,0,0,0,0.9994,1.4823499999999998,317.5,486.7999999999999,4591616.0,4591616.0,0.005481870512135778,,0.0,0.0,True,78
hard,lawler,100,0.8,0.6,10,10,1.0,0,0,0,1.02925,2.91625,457.0,1322.0,7557120.0,7557120.0,0.10247871523488364,,0.0,0.0,True,79
hard,adaptive_v1,100,0.8,0.6,10,10,1.0,0,0,0,1.0428,2.9422699999999997,457.5,1322.1,7634944.0,7634944.0,0.1024465944003865,,0.0,0.0,True,80
hard,both,100,0.8,0.6,10,10,1.0,0,0,0,1.11195,2.7750399999999997,408.0,1137.3,6774784.0,6774784.0,0.14205196634645723,,0.0,0.0,True,81
hard,adaptive_v2,100,0.8,0.6,10,10,1.0,0,0,0,1.37825,4.0141,515.5,1436.2,7815168.0,7815168.0,0.07098333778966676,,0.0,0.0,True,82
hard,adaptive_v3,100,0.8,0.6,10,10,1.0,0,0,0,1.5224,3.94364,526.5,1439.4,8245248.0,8245248.0,0.0713154060226827,,0.0,0.0,True,83
hard,szwarc,100,0.8,0.6,10,10,1.0,0,0,0,1.52285,4.277419999999999,577.5,1576.8,9535488.0,9535488.0,0.05904080745267622,,0.0,0.0,True,84
hard,both,100,0.4,0.4,10,10,1.0,0,0,0,1.6562000000000001,3.7019599999999997,664.5,1474.8,6774784.0,6774784.0,0.07985414691223906,,0.0,0.0,True,85
hard,lawler,100,0.4,0.4,10,10,1.0,0,0,0,1.7561,4.09466,797.5,1801.1999999999998,7557120.0,7557120.0,0.0885864239851486,,0.0,0.0,True,86
hard,adaptive_v1,100,0.4,0.4,10,10,1.0,0,0,0,1.8444500000000001,4.10546,805.0,1804.8999999999999,7634944.0,7634944.0,0.08885996892931419,,0.0,0.0,True,87
hard,adaptive_v2,100,0.4,0.4,10,10,1.0,0,0,0,3.1807499999999997,6.758259999999999,1046.0,2305.2,7815168.0,7815168.0,0.0412872871681013,,0.0,0.0,True,88
hard,adaptive_v3,100,0.4,0.4,10,10,1.0,0,0,0,3.28095,6.692109999999999,1044.5,2277.5,8245248.0,8245248.0,0.038704572644543814,,0.0,0.0,True,89
hard,both,100,0.6,0.6,10,10,1.0,0,0,0,3.6271500000000003,6.801649999999998,1414.5,2690.0999999999995,6774784.0,6774784.0,0.14286171345496243,,0.0,0.0,True,90
hard,adaptive_v1,100,0.6,0.6,10,10,1.0,0,0,0,3.67975,7.353789999999998,1610.0,3217.499999999999,7634944.0,7634944.0,0.12379894872848209,,0.0,0.0,True,91
hard,lawler,100,0.6,0.6,10,10,1.0,0,0,0,3.6800499999999996,7.375129999999998,1611.0,3215.499999999999,7557120.0,7557120.0,0.12379894872848209,,0.0,0.0,True,92
hard,szwarc,100,0.4,0.4,10,10,1.0,0,0,0,3.7334,8.07307,1270.0,2886.7999999999997,9535488.0,9535488.0,0.0345315686879558,,0.0,0.0,True,93
hard,adaptive_v2,100,0.6,0.6,10,10,1.0,0,0,0,5.3553999999999995,9.974379999999998,1837.5,3498.999999999999,7815168.0,7815168.0,0.07920822989971683,,0.0,0.0,True,94
hard,adaptive_v3,100,0.6,0.6,10,10,1.0,0,0,0,5.39595,10.492659999999997,1846.0,3564.499999999999,8245248.0,8245248.0,0.07814082347486379,,0.0,0.0,True,95
hard,both,100,0.2,0.4,10,10,1.0,0,0,0,6.6372,19.020799999999998,2681.5,7188.0999999999985,5062656.0,5730304.0,0.08862046715126837,,0.0,0.0,True,96
hard,szwarc,100,0.6,0.6,10,10,1.0,0,0,0,7.4780999999999995,12.410669999999998,2623.0,4408.399999999999,9535488.0,9535488.0,0.07551701038006652,,0.0,0.0,True,97
hard,both,100,0.2,0.8,10,10,1.0,0,0,0,7.7618,16.79835,3007.0,6211.3,6774784.0,6774784.0,0.17140137618456736,,0.0,0.0,True,98
hard,lawler,100,0.2,0.4,10,10,1.0,0,0,0,8.085550000000001,21.435499999999998,3498.5,9068.499999999998,5763072.0,5881856.0,0.07992240220484195,,0.0,0.0,True,99
hard,adaptive_v1,100,0.2,0.4,10,10,1.0,0,0,0,8.15785,22.074539999999995,3570.0,9218.799999999997,5771264.0,5992448.0,0.07757173282049246,,0.0,0.0,True,100
hard,lawler,100,0.2,0.8,10,10,1.0,0,0,0,9.06995,19.21511,3869.0,7821.4,7557120.0,7557120.0,0.14734149436748964,,0.0,0.0,True,101
hard,adaptive_v1,100,0.2,0.8,10,10,1.0,0,0,0,9.27475,19.21903,3899.0,7861.8,7634944.0,7634944.0,0.14734149436748964,,0.0,0.0,True,102
hard,both,100,0.4,0.6,10,10,1.0,0,0,0,9.68425,19.016749999999995,3781.0,7268.899999999998,6774784.0,6774784.0,0.17319585221220368,,0.0,0.0,True,103
hard,lawler,100,0.4,0.6,10,10,1.0,0,0,0,10.04425,20.726159999999993,4201.5,8447.799999999997,7557120.0,7557120.0,0.16314357103557997,,0.0,0.0,True,104
hard,adaptive_v1,100,0.4,0.6,10,10,1.0,0,0,0,10.17555,20.610039999999994,4271.0,8542.699999999997,7634944.0,7634944.0,0.16152142836843814,,0.0,0.0,True,105
hard,adaptive_v2,100,0.2,0.4,10,10,1.0,0,0,0,12.4614,39.585629999999995,4411.0,12381.3,6160384.0,6447104.0,0.04345807409586301,,0.0,0.0,True,106
hard,adaptive_v3,100,0.2,0.4,10,10,1.0,0,0,0,12.517800000000001,39.83443,4336.5,12253.1,5812224.0,6131712.0,0.04420885459271609,,0.0,0.0,True,107
hard,adaptive_v3,100,0.2,0.8,10,10,1.0,0,0,0,12.94555,24.445919999999997,4281.0,7610.9,8245248.0,8245248.0,0.07928008607936746,,0.0,0.0,True,108
hard,adaptive_v2,100,0.2,0.8,10,10,1.0,0,0,0,13.061350000000001,24.030609999999996,4334.5,7806.499999999999,7815168.0,7815168.0,0.08185273249220149,,0.0,0.0,True,109
hard,szwarc,100,0.2,0.8,10,10,1.0,0,0,0,14.0974,26.18404,5058.5,8833.699999999999,9535488.0,9535488.0,0.09026068094345169,,0.0,0.0,True,110
hard,szwarc,100,0.2,0.4,10,10,1.0,0,0,0,14.744150000000001,49.181039999999996,5509.5,16537.3,6217728.0,6217728.0,0.056826995283526534,,0.0,0.0,True,111
hard,adaptive_v2,100,0.4,0.6,10,10,1.0,0,0,0,15.1192,27.792409999999993,5107.5,9356.599999999997,7815168.0,7815168.0,0.08739201202935766,,0.0,0.0,True,112
hard,adaptive_v3,100,0.4,0.6,10,10,1.0,0,0,0,15.1252,28.19483999999999,5113.0,9074.999999999998,8245248.0,8245248.0,0.08669651470342998,,0.0,0.0,True,113
hard,szwarc,100,0.4,0.6,10,10,1.0,0,0,0,18.812649999999998,31.272159999999985,6627.5,10694.299999999996,9535488.0,9535488.0,0.09018829625425526,,0.0,0.0,True,114
hard,both,100,0.2,0.6,10,10,1.0,0,0,0,20.9095,46.22699999999999,8273.0,17706.999999999996,6774784.0,6774784.0,0.15006090632100244,,0.0,0.0,True,115
hard,lawler,100,0.2,0.6,10,10,1.0,0,0,0,24.790950000000002,58.59430999999999,10305.0,24151.199999999997,7557120.0,7557120.0,0.13149973793769681,,0.0,0.0,True,116
hard,adaptive_v1,100,0.2,0.6,10,10,1.0,0,0,0,25.04735,57.79753999999999,10354.0,24172.499999999996,7634944.0,7634944.0,0.1314157716344671,,0.0,0.0,True,117
hard,adaptive_v2,100,0.2,0.6,10,10,1.0,0,0,0,33.206649999999996,64.44864999999999,11089.0,21210.999999999996,7815168.0,7815168.0,0.06969400682344301,,0.0,0.0,True,118
hard,adaptive_v3,100,0.2,0.6,10,10,1.0,0,0,0,33.26565,64.74573,10963.5,20948.299999999996,8245248.0,8245248.0,0.06864984856391218,,0.0,0.0,True,119
hard,szwarc,100,0.2,0.6,10,10,1.0,0,0,0,39.886250000000004,76.87742999999996,13985.0,26292.49999999999,9535488.0,9535488.0,0.09234355945334444,,0.0,0.0,True,120
hard,both,200,1.0,0.2,10,10,1.0,0,0,0,0.00445,0.0046,1.0,1.0,25706496.0,25706496.0,0.0,,0.0,0.0,True,1
hard,both,200,1.0,0.4,10,10,1.0,0,0,0,0.00445,0.0046,1.0,1.0,25706496.0,25706496.0,0.0,,0.0,0.0,True,2
hard,both,200,0.6,0.2,10,10,1.0,0,0,0,0.0045,0.004509999999999999,1.0,1.0,25706496.0,25706496.0,0.0,,0.0,0.0,True,3
hard,szwarc,200,0.8,0.2,10,10,1.0,0,0,0,0.0045,0.00462,1.0,1.0,35409920.0,35409920.0,0.0,,0.0,0.0,True,4
hard,both,200,0.8,0.2,10,10,1.0,0,0,0,0.0045,0.00464,1.0,1.0,25706496.0,25706496.0,0.0,,0.0,0.0,True,5
hard,adaptive_v3,200,1.0,0.2,10,10,1.0,0,0,0,0.0045,0.007879999999999996,1.0,1.0,26615808.0,26615808.0,0.0,,0.0,0.0,True,6
hard,szwarc,200,1.0,0.4,10,10,1.0,0,0,0,0.00455,0.0047,1.0,1.0,35409920.0,35409920.0,0.0,,0.0,0.0,True,7
hard,lawler,200,1.0,0.2,10,10,1.0,0,0,0,0.0046,0.005159999999999999,1.0,1.0,33206272.0,33206272.0,0.0,,0.0,0.0,True,8
hard,szwarc,200,1.0,0.2,10,10,1.0,0,0,0,0.00465,0.0047,1.0,1.0,35409920.0,35409920.0,0.0,,0.0,0.0,True,9
hard,adaptive_v3,200,1.0,0.4,10,10,1.0,0,0,0,0.0047,0.005469999999999999,1.0,1.0,26615808.0,26615808.0,0.0,,0.0,0.0,True,10
hard,lawler,200,0.8,0.2,10,10,1.0,0,0,0,0.0047,0.005549999999999999,1.0,1.0,33206272.0,33206272.0,0.0,,0.0,0.0,True,11
hard,adaptive_v1,200,1.0,0.4,10,10,1.0,0,0,0,0.0047,0.00556,1.0,1.0,33898496.0,33898496.0,0.0,,0.0,0.0,True,12
hard,szwarc,200,0.6,0.2,10,10,1.0,0,0,0,0.0047,0.0058,1.0,1.0,35409920.0,35409920.0,0.0,,0.0,0.0,True,13
hard,adaptive_v3,200,0.6,0.2,10,10,1.0,0,0,0,0.0047,0.007659999999999996,1.0,1.0,26615808.0,26615808.0,0.0,,0.0,0.0,True,14
hard,adaptive_v2,200,1.0,0.4,10,10,1.0,0,0,0,0.00475,0.00584,1.0,1.0,26542080.0,26542080.0,0.0,,0.0,0.0,True,15
hard,lawler,200,0.6,0.2,10,10,1.0,0,0,0,0.00475,0.008089999999999996,1.0,1.0,33206272.0,33206272.0,0.0,,0.0,0.0,True,16
hard,adaptive_v3,200,0.8,0.2,10,10,1.0,0,0,0,0.00475,0.017929999999999998,1.0,1.0,26615808.0,26615808.0,0.0,,0.0,0.0,True,17
hard,adaptive_v2,200,0.8,0.2,10,10,1.0,0,0,0,0.0049,0.0061200000000000004,1.0,1.0,26542080.0,26542080.0,0.0,,0.0,0.0,True,18
hard,both,200,0.4,0.2,10,10,1.0,0,0,0,0.0049,0.049519999999999995,1.0,13.2,25706496.0,25706496.0,0.0,,0.0,0.0,True,19
hard,adaptive_v1,200,0.8,0.2,10,10,1.0,0,0,0,0.0049499999999999995,0.00701,1.0,1.0,33898496.0,33898496.0,0.0,,0.0,0.0,True,20
hard,adaptive_v2,200,0.6,0.2,10,10,1.0,0,0,0,0.0049499999999999995,0.00731,1.0,1.0,26542080.0,26542080.0,0.0,,0.0,0.0,True,21
hard,lawler,200,0.4,0.2,10,10,1.0,0,0,0,0.0051,0.044759999999999994,1.0,15.0,33206272.0,33206272.0,0.0,,0.0,0.0,True,22
hard,adaptive_v1,200,1.0,0.2,10,10,1.0,0,0,0,0.0052,0.00622,1.0,1.0,33898496.0,33898496.0,0.0,,0.0,0.0,True,23
hard,szwarc,200,0.4,0.2,10,10,1.0,0,0,0,0.005350000000000001,1.14187,1.0,200.0,35409920.0,35409920.0,0.0,,0.0,0.0,True,24
hard,lawler,200,1.0,0.4,10,10,1.0,0,0,0,0.00545,0.01782,1.0,1.0,33206272.0,33206272.0,0.0,,0.0,0.0,True,25
hard,adaptive_v2,200,1.0,0.2,10,10,1.0,0,0,0,0.0055,0.00645,1.0,1.0,26542080.0,26542080.0,0.0,,0.0,0.0,True,26
hard,adaptive_v1,200,0.6,0.2,10,10,1.0,0,0,0,0.0056,0.007679999999999999,1.0,1.0,33898496.0,33898496.0,0.0,,0.0,0.0,True,27
hard,adaptive_v1,200,0.4,0.2,10,10,1.0,0,0,0,0.0056,0.04336,1.0,15.0,33898496.0,33898496.0,0.0,,0.0,0.0,True,28
hard,adaptive_v2,200,0.4,0.2,10,10,1.0,0,0,0,0.0057,0.04935,1.0,15.0,26542080.0,26542080.0,0.0,,0.0,0.0,True,29
hard,adaptive_v3,200,0.4,0.2,10,10,1.0,0,0,0,0.00595,0.05767,1.0,15.0,26615808.0,26615808.0,0.0,,0.0,0.0,True,30
hard,lawler,200,0.8,0.4,10,10,1.0,0,0,0,0.03615,0.1667,11.5,66.2,33206272.0,33206272.0,0.0,,0.0,0.0,True,31
hard,adaptive_v1,200,0.8,0.4,10,10,1.0,0,0,0,0.0377,0.16788999999999998,11.5,66.2,33898496.0,33898496.0,0.0,,0.0,0.0,True,32
hard,adaptive_v3,200,0.8,0.4,10,10,1.0,0,0,0,0.04025,0.6617299999999996,11.5,140.19999999999993,26615808.0,26615808.0,0.0,,0.0,0.0,True,33
hard,both,200,0.8,0.4,10,10,1.0,0,0,0,0.0429,0.16454999999999997,11.0,56.99999999999999,25706496.0,25706496.0,0.0,,0.0,0.0,True,34
hard,adaptive_v2,200,0.8,0.4,10,10,1.0,0,0,0,0.04305,0.6402799999999995,11.5,140.09999999999994,26542080.0,26542080.0,0.0,,0.0,0.0,True,35
hard,both,200,1.0,0.8,10,10,1.0,0,0,0,0.5458000000000001,0.7044999999999999,157.0,238.29999999999998,25706496.0,25706496.0,0.07919254658385093,,0.0,0.0,True,36
hard,both,200,0.8,0.8,10,10,1.0,0,0,0,0.5992999999999999,0.72915,182.5,253.19999999999996,25706496.0,25706496.0,0.07143243291946733,,0.0,0.0,True,37
hard,lawler,200,1.0,0.8,10,10,1.0,0,0,0,0.6085,0.8081699999999999,203.0,310.3,33206272.0,33206272.0,0.043355694187048106,,0.0,0.0,True,38
hard,both,200,0.6,0.8,10,10,1.0,0,0,0,0.6186499999999999,1.3834199999999992,202.5,513.0999999999997,25706496.0,25706496.0,0.10364697745589548,,0.0,0.0,True,39
hard,adaptive_v1,200,1.0,0.8,10,10,1.0,0,0,0,0.6271,0.81143,212.5,310.4,33898496.0,33898496.0,0.045964406881737696,,0.0,0.0,True,40
hard,lawler,200,0.8,0.8,10,10,1.0,0,0,0,0.68565,0.90104,234.5,325.79999999999995,33206272.0,33206272.0,0.050299074434423593,,0.0,0.0,True,41
hard,adaptive_v1,200,0.8,0.8,10,10,1.0,0,0,0,0.69095,0.89909,236.5,325.9,33898496.0,33898496.0,0.04876337339849426,,0.0,0.0,True,42
hard,szwarc,200,1.0,0.8,10,10,1.0,0,0,0,0.6954,0.9212,208.5,329.3,35409920.0,35409920.0,0.03743099937619905,,0.0,0.0,True,43
hard,szwarc,200,0.8,0.8,10,10,1.0,0,0,0,0.7093,1.0030099999999997,215.0,317.79999999999995,35409920.0,35409920.0,0.053287531228707705,,0.0,0.0,True,44
hard,adaptive_v1,200,0.6,0.8,10,10,1.0,0,0,0,0.7817000000000001,1.709689999999999,273.5,604.4999999999995,33898496.0,33898496.0,0.07033729799143551,,0.0,0.0,True,45
hard,adaptive_v2,200,1.0,0.8,10,10,1.0,0,0,0,0.7965,1.03577,213.0,317.9,26542080.0,26542080.0,0.03662724809066273,,0.0,0.0,True,46
hard,lawler,200,0.6,0.8,10,10,1.0,0,0,0,0.80865,1.507729999999999,272.0,591.4999999999995,33206272.0,33206272.0,0.0647587231929334,,0.0,0.0,True,47
hard,szwarc,200,0.6,0.8,10,10,1.0,0,0,0,0.8147,2.1340599999999985,287.5,729.2999999999995,35409920.0,35409920.0,0.07027894141897732,,0.0,0.0,True,48
hard,adaptive_v3,200,1.0,0.8,10,10,1.0,0,0,0,0.86,1.10285,212.5,314.3,26615808.0,26615808.0,0.030476948686400808,,0.0,0.0,True,49
hard,adaptive_v3,200,0.8,0.8,10,10,1.0,0,0,0,0.8736999999999999,1.3087,244.5,334.69999999999993,26615808.0,26615808.0,0.03821510297482837,,0.0,0.0,True,50
hard,adaptive_v2,200,0.6,0.8,10,10,1.0,0,0,0,0.918,2.0165399999999987,288.5,671.7999999999995,26542080.0,26542080.0,0.061139219428468956,,0.0,0.0,True,51
hard,adaptive_v2,200,0.8,0.8,10,10,1.0,0,0,0,0.9669,1.11656,240.0,335.59999999999997,26542080.0,26542080.0,0.03431474737070146,,0.0,0.0,True,52
hard,adaptive_v3,200,0.6,0.8,10,10,1.0,0,0,0,1.03715,2.117039999999999,303.5,647.2999999999995,26615808.0,26615808.0,0.07600218470272244,,0.0,0.0,True,53
hard,szwarc,200,0.8,0.4,10,10,1.0,0,0,0,1.07175,1.34531,200.0,272.2,35409920.0,35409920.0,0.0,,0.0,0.0,True,54
hard,lawler,200,1.0,0.6,10,10,1.0,0,0,0,1.16315,4.177179999999999,486.5,1812.8999999999994,33206272.0,33206272.0,0.10642752007904066,,0.0,0.0,True,55
hard,adaptive_v1,200,1.0,0.6,10,10,1.0,0,0,0,1.1877,4.240099999999998,489.5,1818.2999999999993,33898496.0,33898496.0,0.10617501647989452,,0.0,0.0,True,56
hard,both,200,1.0,0.6,10,10,1.0,0,0,0,1.25245,4.659399999999999,454.5,1821.5999999999995,25706496.0,25706496.0,0.15609985153619393,,0.0,0.0,True,57
hard,adaptive_v2,200,1.0,0.6,10,10,1.0,0,0,0,1.7081499999999998,6.869869999999998,554.5,2270.2999999999993,26542080.0,26542080.0,0.07219135181117904,,0.0,0.0,True,58
hard,adaptive_v3,200,1.0,0.6,10,10,1.0,0,0,0,1.8027,6.874439999999997,557.5,2220.6999999999994,26615808.0,26615808.0,0.08523133451331003,,0.0,0.0,True,59
hard,szwarc,200,1.0,0.6,10,10,1.0,0,0,0,1.94875,7.987759999999997,657.0,2702.7999999999993,35409920.0,35409920.0,0.08171784235580362,,0.0,0.0,True,60
hard,both,200,0.6,0.4,10,10,1.0,0,0,0,2.7285500000000003,7.58616,1073.0,2966.7999999999997,25706496.0,25706496.0,0.10164990138067062,,0.0,0.0,True,61
hard,lawler,200,0.6,0.4,10,10,1.0,0,0,0,2.91785,8.05294,1298.5,3439.3999999999996,33206272.0,33206272.0,0.10980784880055933,,0.0,0.0,True,62
hard,adaptive_v1,200,0.6,0.4,10,10,1.0,0,0,0,3.13135,8.07526,1300.5,3447.8999999999996,33898496.0,33898496.0,0.10699912780833097,,0.0,0.0,True,63
hard,both,200,0.2,0.2,10,10,1.0,0,0,0,3.94215,7.84269,1514.0,3238.2999999999997,6094848.0,6324224.0,0.05013885907118437,,0.0,0.0,True,64
hard,lawler,200,0.2,0.2,10,10,1.0,0,0,0,4.109299999999999,8.504809999999999,1775.5,3825.1,6139904.0,6443008.0,0.04447710914052927,,0.0,0.0,True,65
hard,adaptive_v1,200,0.2,0.2,10,10,1.0,0,0,0,4.1171,8.66331,1776.5,3870.1,6270976.0,6521241.6,0.044431498002674846,,0.0,0.0,True,66
hard,adaptive_v3,200,0.6,0.4,10,10,1.0,0,0,0,5.12965,15.223320000000001,1611.5,4746.7,26615808.0,26615808.0,0.052464819434688885,,0.0,0.0,True,67
hard,both,200,0.4,0.8,10,10,1.0,0,0,0,5.79865,13.903439999999993,2142.0,5021.499999999997,25706496.0,25706496.0,0.24606634182908546,,0.0,0.0,True,68
hard,adaptive_v1,200,0.4,0.8,10,10,1.0,0,0,0,5.838100000000001,13.940849999999992,2425.0,5637.399999999997,33898496.0,33898496.0,0.1768206174106673,,0.0,0.0,True,69
hard,adaptive_v2,200,0.6,0.4,10,10,1.0,0,0,0,5.872400000000001,16.46628,1724.0,4884.2,26542080.0,26542080.0,0.04984087859413457,,0.0,0.0,True,70
hard,lawler,200,0.4,0.8,10,10,1.0,0,0,0,5.9253,13.60631999999999,2413.0,5577.599999999997,33206272.0,33206272.0,0.18135391448798518,,0.0,0.0,True,71
hard,szwarc,200,0.6,0.4,10,10,1.0,0,0,0,6.1415500000000005,18.14441,1978.0,6027.3,35409920.0,35409920.0,0.043935018344957694,,0.0,0.0,True,72
hard,lawler,200,0.8,0.6,10,10,1.0,0,0,0,6.7498000000000005,35.01162,2892.0,13527.6,33206272.0,33206272.0,0.1558545083637819,,0.0,0.0,True,73
