source_file,source_scheme,series_norm,n,R,T,seed,instance_key,config_norm,status_norm,solved,objective_norm,time_ms_norm,timeout_sec_norm,penalized_time_ms,memory_peak_bytes_norm,nodes,process_memory_gate,possibly_process_gated,memo_exact_hits,memo_exact_queries,memo_lb_hits,memo_lb_queries,bound_time_ms,cleanup_time_ms,memo_cleanup_time_ms,memo_clean_time_ms,simple_lb_calls,simple_lb_prunes,memo_full_key_verification,enable_exact_memo,enable_memo,memory_limit_gb,memo_backend,enable_simple_lb,enable_lb_memo,enable_edd_ub,reconstruct_order,reconstruction_trace
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,0,50|R=0.4|T=0.8|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_1.txt,ours_reconstruct,solved,True,23007.0,53.339,,53.339,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,1,50|R=0.4|T=0.8|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_2.txt,ours_reconstruct,solved,True,18743.0,53.224,,53.224,1753088.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,2,50|R=0.4|T=0.8|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_3.txt,ours_reconstruct,solved,True,22378.0,53.554,,53.554,1769472.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,3,50|R=0.4|T=0.8|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_4.txt,ours_reconstruct,solved,True,24163.0,53.811,,53.811,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,4,50|R=0.4|T=0.8|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_5.txt,ours_reconstruct,solved,True,23727.0,53.603,,53.603,1789952.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,5,50|R=0.4|T=0.8|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_6.txt,ours_reconstruct,solved,True,20053.0,53.911,,53.911,1740800.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,6,50|R=0.4|T=0.8|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_7.txt,ours_reconstruct,solved,True,27115.0,53.296,,53.296,1794048.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,7,50|R=0.4|T=0.8|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_8.txt,ours_reconstruct,solved,True,25380.0,53.24,,53.24,1769472.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,8,50|R=0.4|T=0.8|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_9.txt,ours_reconstruct,solved,True,24319.0,53.856,,53.856,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.4,0.8,9,50|R=0.4|T=0.8|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.4_0.8_10.txt,ours_reconstruct,solved,True,22789.0,53.28,,53.28,1789952.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,0,50|R=0.6|T=0.2|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_1.txt,ours_reconstruct,solved,True,0.0,54.24,,54.24,1675264.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,1,50|R=0.6|T=0.2|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_2.txt,ours_reconstruct,solved,True,0.0,53.714,,53.714,1732608.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,2,50|R=0.6|T=0.2|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_3.txt,ours_reconstruct,solved,True,0.0,53.444,,53.444,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,3,50|R=0.6|T=0.2|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_4.txt,ours_reconstruct,solved,True,0.0,53.314,,53.314,1765376.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,4,50|R=0.6|T=0.2|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_5.txt,ours_reconstruct,solved,True,0.0,53.363,,53.363,1798144.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,5,50|R=0.6|T=0.2|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_6.txt,ours_reconstruct,solved,True,0.0,53.479,,53.479,1740800.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,6,50|R=0.6|T=0.2|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_7.txt,ours_reconstruct,solved,True,0.0,53.343,,53.343,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,7,50|R=0.6|T=0.2|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_8.txt,ours_reconstruct,solved,True,0.0,53.455,,53.455,1765376.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,8,50|R=0.6|T=0.2|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_9.txt,ours_reconstruct,solved,True,0.0,53.327,,53.327,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.2,9,50|R=0.6|T=0.2|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.2_10.txt,ours_reconstruct,solved,True,0.0,54.268,,54.268,1773568.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,0,50|R=0.6|T=0.4|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_1.txt,ours_reconstruct,solved,True,1876.0,54.103,,54.103,1863680.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,1,50|R=0.6|T=0.4|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_2.txt,ours_reconstruct,solved,True,803.0,53.92,,53.92,1785856.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,2,50|R=0.6|T=0.4|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_3.txt,ours_reconstruct,solved,True,1577.0,54.093,,54.093,1773568.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,3,50|R=0.6|T=0.4|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_4.txt,ours_reconstruct,solved,True,1362.0,53.739,,53.739,1695744.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,4,50|R=0.6|T=0.4|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_5.txt,ours_reconstruct,solved,True,953.0,54.071,,54.071,1728512.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,5,50|R=0.6|T=0.4|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_6.txt,ours_reconstruct,solved,True,1655.0,53.454,,53.454,1863680.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,6,50|R=0.6|T=0.4|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_7.txt,ours_reconstruct,solved,True,2055.0,53.774,,53.774,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,7,50|R=0.6|T=0.4|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_8.txt,ours_reconstruct,solved,True,2499.0,53.826,,53.826,1794048.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,8,50|R=0.6|T=0.4|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_9.txt,ours_reconstruct,solved,True,1727.0,54.135,,54.135,1765376.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.4,9,50|R=0.6|T=0.4|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.4_10.txt,ours_reconstruct,solved,True,2099.0,53.569,,53.569,1794048.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,0,50|R=0.6|T=0.6|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_1.txt,ours_reconstruct,solved,True,9523.0,54.075,,54.075,1675264.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,1,50|R=0.6|T=0.6|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_2.txt,ours_reconstruct,solved,True,5887.0,54.173,,54.173,1650688.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,2,50|R=0.6|T=0.6|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_3.txt,ours_reconstruct,solved,True,8545.0,54.201,,54.201,1650688.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,3,50|R=0.6|T=0.6|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_4.txt,ours_reconstruct,solved,True,9505.0,53.337,,53.337,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,4,50|R=0.6|T=0.6|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_5.txt,ours_reconstruct,solved,True,8455.0,53.937,,53.937,1794048.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,5,50|R=0.6|T=0.6|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_6.txt,ours_reconstruct,solved,True,8356.0,53.383,,53.383,1798144.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,6,50|R=0.6|T=0.6|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_7.txt,ours_reconstruct,solved,True,10228.0,53.73,,53.73,1789952.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,7,50|R=0.6|T=0.6|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_8.txt,ours_reconstruct,solved,True,12270.0,53.507,,53.507,1806336.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,8,50|R=0.6|T=0.6|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_9.txt,ours_reconstruct,solved,True,9685.0,53.532,,53.532,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.6,9,50|R=0.6|T=0.6|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.6_10.txt,ours_reconstruct,solved,True,10048.0,53.313,,53.313,1622016.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,0,50|R=0.6|T=0.8|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_1.txt,ours_reconstruct,solved,True,22297.0,54.459,,54.459,1716224.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,1,50|R=0.6|T=0.8|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_2.txt,ours_reconstruct,solved,True,17489.0,53.946,,53.946,1798144.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,2,50|R=0.6|T=0.8|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_3.txt,ours_reconstruct,solved,True,22533.0,53.225,,53.225,1740800.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,3,50|R=0.6|T=0.8|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_4.txt,ours_reconstruct,solved,True,22686.0,54.073,,54.073,1769472.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,4,50|R=0.6|T=0.8|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_5.txt,ours_reconstruct,solved,True,22641.0,53.356,,53.356,1781760.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,5,50|R=0.6|T=0.8|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_6.txt,ours_reconstruct,solved,True,20070.0,53.577,,53.577,1703936.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,6,50|R=0.6|T=0.8|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_7.txt,ours_reconstruct,solved,True,26879.0,54.198,,54.198,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,7,50|R=0.6|T=0.8|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_8.txt,ours_reconstruct,solved,True,26243.0,54.33,,54.33,1794048.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,8,50|R=0.6|T=0.8|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_9.txt,ours_reconstruct,solved,True,22926.0,53.414,,53.414,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.6,0.8,9,50|R=0.6|T=0.8|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.6_0.8_10.txt,ours_reconstruct,solved,True,23535.0,53.34,,53.34,1781760.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,0,50|R=0.8|T=0.2|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_1.txt,ours_reconstruct,solved,True,0.0,54.194,,54.194,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,1,50|R=0.8|T=0.2|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_2.txt,ours_reconstruct,solved,True,0.0,54.21,,54.21,1748992.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,2,50|R=0.8|T=0.2|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_3.txt,ours_reconstruct,solved,True,0.0,53.817,,53.817,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,3,50|R=0.8|T=0.2|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_4.txt,ours_reconstruct,solved,True,0.0,53.419,,53.419,1622016.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,4,50|R=0.8|T=0.2|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_5.txt,ours_reconstruct,solved,True,0.0,53.787,,53.787,1794048.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,5,50|R=0.8|T=0.2|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_6.txt,ours_reconstruct,solved,True,0.0,53.394,,53.394,1810432.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,6,50|R=0.8|T=0.2|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_7.txt,ours_reconstruct,solved,True,0.0,53.77,,53.77,1789952.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,7,50|R=0.8|T=0.2|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_8.txt,ours_reconstruct,solved,True,0.0,53.66,,53.66,1740800.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,8,50|R=0.8|T=0.2|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_9.txt,ours_reconstruct,solved,True,0.0,53.21,,53.21,1630208.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.2,9,50|R=0.8|T=0.2|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.2_10.txt,ours_reconstruct,solved,True,0.0,54.262,,54.262,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,0,50|R=0.8|T=0.4|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_1.txt,ours_reconstruct,solved,True,589.0,54.39,,54.39,1900544.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,1,50|R=0.8|T=0.4|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_2.txt,ours_reconstruct,solved,True,23.0,54.209,,54.209,1892352.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,2,50|R=0.8|T=0.4|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_3.txt,ours_reconstruct,solved,True,509.0,54.249,,54.249,1777664.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,3,50|R=0.8|T=0.4|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_4.txt,ours_reconstruct,solved,True,120.0,53.302,,53.302,1769472.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,4,50|R=0.8|T=0.4|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_5.txt,ours_reconstruct,solved,True,19.0,53.691,,53.691,1748992.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,5,50|R=0.8|T=0.4|seed=5|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_6.txt,ours_reconstruct,solved,True,461.0,53.532,,53.532,1736704.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,6,50|R=0.8|T=0.4|seed=6|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_7.txt,ours_reconstruct,solved,True,652.0,53.418,,53.418,1691648.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,7,50|R=0.8|T=0.4|seed=7|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_8.txt,ours_reconstruct,solved,True,2038.0,53.364,,53.364,1667072.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,8,50|R=0.8|T=0.4|seed=8|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_9.txt,ours_reconstruct,solved,True,273.0,54.191,,54.191,1736704.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.4,9,50|R=0.8|T=0.4|seed=9|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.4_10.txt,ours_reconstruct,solved,True,1317.0,56.062,,56.062,2371584.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.6,0,50|R=0.8|T=0.6|seed=0|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.6_1.txt,ours_reconstruct,solved,True,9026.0,53.293,,53.293,1748992.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.6,1,50|R=0.8|T=0.6|seed=1|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.6_2.txt,ours_reconstruct,solved,True,5146.0,54.137,,54.137,1798144.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.6,2,50|R=0.8|T=0.6|seed=2|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.6_3.txt,ours_reconstruct,solved,True,7551.0,54.511,,54.511,1781760.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.6,3,50|R=0.8|T=0.6|seed=3|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.6_4.txt,ours_reconstruct,solved,True,7412.0,53.344,,53.344,1757184.0,,False,False,,,,,,,,,,,,,,,,,,,,
C:\c++\test2\results\article_code_comparison\raw_results.csv,article_code_comparison,article_code_comparison,50,0.8,0.6,4,50|R=0.8|T=0.6|seed=4|file=D:\test2\results\article_code_comparison\data\50\SDT_50_0.8_0.6_5.txt,ours_reconstruct,solved,True,6497.0,53.462,,53.462,1708032.0,,False,False,,,,,,,,,,,,,,,,,,,,
