n,R,T,seed,input_path,memory_limit_mb,timeout_sec,custom_status,std_unordered_status,comparison_status,objective_match,custom_order_valid,std_unordered_order_valid,custom_order_length,std_unordered_order_length,custom_reconstructed_order_cost,std_unordered_reconstructed_order_cost,custom_objective,std_unordered_objective,custom_reported_time_ms,std_unordered_reported_time_ms,ratio_std_unordered_to_custom_reported_time,custom_wall_time_ms,std_unordered_wall_time_ms,ratio_std_unordered_to_custom_wall_time,custom_nodes,std_unordered_nodes,nodes_match,custom_memo_hits,std_unordered_memo_hits,custom_memo_misses,std_unordered_memo_misses,custom_memo_used_mb,std_unordered_memo_used_mb,custom_memo_evictions,std_unordered_memo_evictions,custom_reconstruction_time_ms,std_unordered_reconstruction_time_ms,custom_trace_fallbacks,std_unordered_trace_fallbacks,process_memory_gate,notes,custom_run_line,std_unordered_run_line,source_file,process_gated_file,time_ratio_custom_to_std,memory_ratio_custom_to_std,memo_full_key_verification_ok,exact_memo_enabled_ok
100,0.2,0.8,6,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_7.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,98304,98304,98304,98304,7.0485,7.4583,1.05814,14.363,14.766,1.028058,4026,4026,True,1008,1008,8051,8051,0.645035,0.767899,0,0,0.1325,0.1689,0,0,False,,[run] n=100 seed=6 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=98304 time_ms=7.0485 nodes=4026 max_depth=99 memo_hits=1008 memo_misses=8051 memo_exact_hits=1008 memo_lb_hits=0 rule4=1 valid_pos=65597 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=35 terminal_edd=620 memo_peak=4026 memo_final=4026 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1325 reconstruction_repairs=0 reconstruction_trace_hits=86 reconstruction_trace_fallbacks=0 memo_used_mb=0.645035 memo_bytes_per_entry=168,[run] n=100 seed=6 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_7.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=98304 time_ms=7.4583 nodes=4026 max_depth=99 memo_hits=1008 memo_misses=8051 memo_exact_hits=1008 memo_lb_hits=0 rule4=1 valid_pos=65597 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=35 terminal_edd=620 memo_peak=4026 memo_final=4026 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1689 reconstruction_repairs=0 reconstruction_trace_hits=86 reconstruction_trace_fallbacks=0 memo_used_mb=0.767899 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.945054503036885,0.8399997916392651,True,True
100,0.2,0.8,7,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_8.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,78940,78940,78940,78940,8.9376,9.4457,1.05685,18.807,16.878,0.897432,4536,4536,True,460,460,9071,9071,0.726746,0.865173,0,0,0.1342,0.1448,0,0,False,,[run] n=100 seed=7 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=78940 time_ms=8.9376 nodes=4536 max_depth=99 memo_hits=460 memo_misses=9071 memo_exact_hits=460 memo_lb_hits=0 rule4=1 valid_pos=72326 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=44 terminal_edd=543 memo_peak=4536 memo_final=4536 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1342 reconstruction_repairs=0 reconstruction_trace_hits=90 reconstruction_trace_fallbacks=0 memo_used_mb=0.726746 memo_bytes_per_entry=168,[run] n=100 seed=7 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_8.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=78940 time_ms=9.4457 nodes=4536 max_depth=99 memo_hits=460 memo_misses=9071 memo_exact_hits=460 memo_lb_hits=0 rule4=1 valid_pos=72326 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=44 terminal_edd=543 memo_peak=4536 memo_final=4536 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1448 reconstruction_repairs=0 reconstruction_trace_hits=90 reconstruction_trace_fallbacks=0 memo_used_mb=0.865173 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9462083275988015,0.8400007859699736,True,True
100,0.2,0.8,8,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_9.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,102565,102565,102565,102565,17.482,18.8653,1.079127,25.721,26.743,1.039734,9185,9185,True,1555,1555,18369,18369,1.4716,1.7519,0,0,0.1423,0.1257,0,0,False,,[run] n=100 seed=8 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=102565 time_ms=17.482 nodes=9185 max_depth=99 memo_hits=1555 memo_misses=18369 memo_exact_hits=1555 memo_lb_hits=0 rule4=1 valid_pos=147927 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=86 terminal_edd=944 memo_peak=9185 memo_final=9185 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1423 reconstruction_repairs=0 reconstruction_trace_hits=86 reconstruction_trace_fallbacks=0 memo_used_mb=1.4716 memo_bytes_per_entry=168,[run] n=100 seed=8 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_9.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=102565 time_ms=18.8653 nodes=9185 max_depth=99 memo_hits=1555 memo_misses=18369 memo_exact_hits=1555 memo_lb_hits=0 rule4=1 valid_pos=147927 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=86 terminal_edd=944 memo_peak=9185 memo_final=9185 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1257 reconstruction_repairs=0 reconstruction_trace_hits=86 reconstruction_trace_fallbacks=0 memo_used_mb=1.7519 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9266749004786565,0.8400022832353445,True,True
100,0.2,0.8,9,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_10.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,78156,78156,78156,78156,5.7934,6.1142,1.055373,13.823,13.405,0.969761,3044,3044,True,533,533,6087,6087,0.487701,0.580597,0,0,0.1604,0.1476,0,0,False,,[run] n=100 seed=9 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=78156 time_ms=5.7934 nodes=3044 max_depth=99 memo_hits=533 memo_misses=6087 memo_exact_hits=533 memo_lb_hits=0 rule4=1 valid_pos=44106 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=33 terminal_edd=540 memo_peak=3044 memo_final=3044 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1604 reconstruction_repairs=0 reconstruction_trace_hits=84 reconstruction_trace_fallbacks=0 memo_used_mb=0.487701 memo_bytes_per_entry=168,[run] n=100 seed=9 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.2_0.8_10.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=78156 time_ms=6.1142 nodes=3044 max_depth=99 memo_hits=533 memo_misses=6087 memo_exact_hits=533 memo_lb_hits=0 rule4=1 valid_pos=44106 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=33 terminal_edd=540 memo_peak=3044 memo_final=3044 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1476 reconstruction_repairs=0 reconstruction_trace_hits=84 reconstruction_trace_fallbacks=0 memo_used_mb=0.580597 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9475319747473095,0.8399991732647601,True,True
100,0.4,0.6,0,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_1.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,40401,40401,40401,40401,11.0006,11.8678,1.078832,19.175,19.506,1.017262,6230,6230,True,1684,1684,12459,12459,0.998154,1.18828,0,0,0.1153,0.1391,0,0,False,,[run] n=100 seed=0 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=40401 time_ms=11.0006 nodes=6230 max_depth=99 memo_hits=1684 memo_misses=12459 memo_exact_hits=1684 memo_lb_hits=0 rule4=1 valid_pos=91649 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=39 terminal_edd=882 memo_peak=6230 memo_final=6230 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1153 reconstruction_repairs=0 reconstruction_trace_hits=79 reconstruction_trace_fallbacks=0 memo_used_mb=0.998154 memo_bytes_per_entry=168,[run] n=100 seed=0 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_1.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=40401 time_ms=11.8678 nodes=6230 max_depth=99 memo_hits=1684 memo_misses=12459 memo_exact_hits=1684 memo_lb_hits=0 rule4=1 valid_pos=91649 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=39 terminal_edd=882 memo_peak=6230 memo_final=6230 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1391 reconstruction_repairs=0 reconstruction_trace_hits=79 reconstruction_trace_fallbacks=0 memo_used_mb=1.18828 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9269283270698866,0.8399989901370047,True,True
100,0.4,0.6,1,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_2.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,43606,43606,43606,43606,12.5606,13.3314,1.061366,19.769,22.055,1.115636,6441,6441,True,1702,1702,12881,12881,1.03196,1.22852,0,0,0.1057,0.1307,0,0,False,,[run] n=100 seed=1 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=43606 time_ms=12.5606 nodes=6441 max_depth=99 memo_hits=1702 memo_misses=12881 memo_exact_hits=1702 memo_lb_hits=0 rule4=1 valid_pos=118680 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=38 terminal_edd=1119 memo_peak=6441 memo_final=6441 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1057 reconstruction_repairs=0 reconstruction_trace_hits=72 reconstruction_trace_fallbacks=0 memo_used_mb=1.03196 memo_bytes_per_entry=168,[run] n=100 seed=1 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_2.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=43606 time_ms=13.3314 nodes=6441 max_depth=99 memo_hits=1702 memo_misses=12881 memo_exact_hits=1702 memo_lb_hits=0 rule4=1 valid_pos=118680 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=38 terminal_edd=1119 memo_peak=6441 memo_final=6441 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1307 reconstruction_repairs=0 reconstruction_trace_hits=72 reconstruction_trace_fallbacks=0 memo_used_mb=1.22852 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9421816163343685,0.8400026047601992,True,True
100,0.4,0.6,2,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_3.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,36078,36078,36078,36078,3.2767,3.4423,1.050539,10.357,10.574,1.020952,1788,1788,True,202,202,3575,3575,0.286469,0.341034,0,0,0.104,0.1277,0,0,False,,[run] n=100 seed=2 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=36078 time_ms=3.2767 nodes=1788 max_depth=99 memo_hits=202 memo_misses=3575 memo_exact_hits=202 memo_lb_hits=0 rule4=1 valid_pos=24117 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=10 terminal_edd=371 memo_peak=1788 memo_final=1788 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.104 reconstruction_repairs=0 reconstruction_trace_hits=75 reconstruction_trace_fallbacks=0 memo_used_mb=0.286469 memo_bytes_per_entry=168,[run] n=100 seed=2 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_3.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=36078 time_ms=3.4423 nodes=1788 max_depth=99 memo_hits=202 memo_misses=3575 memo_exact_hits=202 memo_lb_hits=0 rule4=1 valid_pos=24117 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=10 terminal_edd=371 memo_peak=1788 memo_final=1788 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1277 reconstruction_repairs=0 reconstruction_trace_hits=75 reconstruction_trace_fallbacks=0 memo_used_mb=0.341034 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9518926299276647,0.8400012901939395,True,True
100,0.4,0.6,3,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_4.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,51100,51100,51100,51100,3.4109,3.5442,1.039081,10.506,10.919,1.039311,1847,1847,True,356,356,3693,3693,0.295921,0.352287,0,0,0.1505,0.1583,0,0,False,,[run] n=100 seed=3 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=51100 time_ms=3.4109 nodes=1847 max_depth=99 memo_hits=356 memo_misses=3693 memo_exact_hits=356 memo_lb_hits=0 rule4=1 valid_pos=26131 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=6 terminal_edd=463 memo_peak=1847 memo_final=1847 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1505 reconstruction_repairs=0 reconstruction_trace_hits=86 reconstruction_trace_fallbacks=0 memo_used_mb=0.295921 memo_bytes_per_entry=168,[run] n=100 seed=3 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_4.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=51100 time_ms=3.5442 nodes=1847 max_depth=99 memo_hits=356 memo_misses=3693 memo_exact_hits=356 memo_lb_hits=0 rule4=1 valid_pos=26131 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=6 terminal_edd=463 memo_peak=1847 memo_final=1847 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1583 reconstruction_repairs=0 reconstruction_trace_hits=86 reconstruction_trace_fallbacks=0 memo_used_mb=0.352287 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9623892556853451,0.8399997729124264,True,True
100,0.4,0.6,4,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_5.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,52544,52544,52544,52544,32.9242,34.7549,1.055603,40.04,44.21,1.104146,15537,15537,True,7347,7347,31073,31073,2.4893,2.96345,0,0,0.1461,0.1314,0,0,False,,[run] n=100 seed=4 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=52544 time_ms=32.9242 nodes=15537 max_depth=99 memo_hits=7347 memo_misses=31073 memo_exact_hits=7347 memo_lb_hits=0 rule4=1 valid_pos=275627 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=86 terminal_edd=1680 memo_peak=15537 memo_final=15537 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1461 reconstruction_repairs=0 reconstruction_trace_hits=71 reconstruction_trace_fallbacks=0 memo_used_mb=2.4893 memo_bytes_per_entry=168,[run] n=100 seed=4 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_5.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=52544 time_ms=34.7549 nodes=15537 max_depth=99 memo_hits=7347 memo_misses=31073 memo_exact_hits=7347 memo_lb_hits=0 rule4=1 valid_pos=275627 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=86 terminal_edd=1680 memo_peak=15537 memo_final=15537 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1314 reconstruction_repairs=0 reconstruction_trace_hits=71 reconstruction_trace_fallbacks=0 memo_used_mb=2.96345 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9473254131072165,0.8400006748890652,True,True
100,0.4,0.6,5,D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_6.txt,12288,1200,SOLVED,SOLVED,MATCH,True,True,True,100,100,38499,38499,38499,38499,7.095,7.5241,1.060479,15.83,14.892,0.940745,3996,3996,True,926,926,7991,7991,0.640228,0.762177,0,0,0.1047,0.1413,0,0,False,,[run] n=100 seed=5 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=38499 time_ms=7.095 nodes=3996 max_depth=99 memo_hits=926 memo_misses=7991 memo_exact_hits=926 memo_lb_hits=0 rule4=1 valid_pos=55397 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=3 terminal_edd=849 memo_peak=3996 memo_final=3996 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1047 reconstruction_repairs=0 reconstruction_trace_hits=72 reconstruction_trace_fallbacks=0 memo_used_mb=0.640228 memo_bytes_per_entry=168,[run] n=100 seed=5 input=D:\test2\results\memo_backend_no_gate\data\100\SDT_100_0.4_0.6_6.txt decomp=adaptive memo_backend=std_unordered use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=38499 time_ms=7.5241 nodes=3996 max_depth=99 memo_hits=926 memo_misses=7991 memo_exact_hits=926 memo_lb_hits=0 rule4=1 valid_pos=55397 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=3 terminal_edd=849 memo_peak=3996 memo_final=3996 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.1413 reconstruction_repairs=0 reconstruction_trace_hits=72 reconstruction_trace_fallbacks=0 memo_used_mb=0.762177 memo_bytes_per_entry=200,C:\c++\test2\results\memo_backend_no_gate\raw_results.csv,False,0.9429699233130873,0.8399991078187875,True,True
