n,R,T,seed,instance_path,shared_work_dir,data_mode,ours_exe,ours_reconstruct_status,ours_reconstruct_objective,ours_reconstruct_reported_time_ms,ours_reconstruct_wall_time_ms,ours_reconstruction_success,ours_reconstructed_order_cost,ours_order_length,ours_reconstruct_memo_used_bytes,ours_reconstruct_peak_working_set_bytes,article_status,article_objective,article_wall_time_ms,article_memo_bytes,article_reported_ram_bytes,article_peak_working_set_bytes,ratio_ours_reconstruct_wall_to_article,ratio_ours_reconstruct_memo_to_article_memo,ratio_ours_reconstruct_peak_to_article_peak,objective_comparison_status,objective_match,notes,ours_reconstruct_run_line,ours_reconstruct_run_n,ours_reconstruct_run_seed,ours_reconstruct_run_input,ours_reconstruct_run_decomp,ours_reconstruct_run_memo_backend,ours_reconstruct_run_use_ub,ours_reconstruct_run_use_lb,ours_reconstruct_run_terminal_rules,ours_reconstruct_run_position_filtering_enabled,ours_reconstruct_run_enable_lawler_basic_rules,ours_reconstruct_run_enable_simple_lb,ours_reconstruct_run_enable_lb_memo,ours_reconstruct_run_enable_edd_ub,ours_reconstruct_run_ub_depth_limit,ours_reconstruct_run_lb_depth_limit,ours_reconstruct_run_terminal_all_tardy_spt,ours_reconstruct_run_terminal_edd_at_most_one_tardy,ours_reconstruct_run_enable_memo,ours_reconstruct_run_enable_exact_memo,ours_reconstruct_run_memo_full_key_verification,ours_reconstruct_run_memo_memory_limit_mb,ours_reconstruct_run_cost,ours_reconstruct_run_reconstruction_success,ours_reconstruct_run_reconstructed_order_cost,ours_reconstruct_run_time_ms,ours_reconstruct_run_nodes,ours_reconstruct_run_max_depth,ours_reconstruct_run_memo_hits,ours_reconstruct_run_memo_misses,ours_reconstruct_run_memo_exact_hits,ours_reconstruct_run_memo_lb_hits,ours_reconstruct_run_rule4,ours_reconstruct_run_valid_pos,ours_reconstruct_run_valid_pos_pruned_3a,ours_reconstruct_run_valid_pos_pruned_3b,ours_reconstruct_run_memo_rejected,ours_reconstruct_run_memo_forced_evict,ours_reconstruct_run_lufo_passes,ours_reconstruct_run_terminal_spt,ours_reconstruct_run_terminal_edd,ours_reconstruct_run_memo_peak,ours_reconstruct_run_memo_final,ours_reconstruct_run_memo_evictions,ours_reconstruct_run_memo_clean_time_ms,ours_reconstruct_run_reconstruction_time_ms,ours_reconstruct_run_reconstruction_repairs,ours_reconstruct_run_reconstruction_trace_hits,ours_reconstruct_run_reconstruction_trace_fallbacks,ours_reconstruct_run_memo_used_mb,ours_reconstruct_run_memo_bytes_per_entry,article_raw_metrics,article_metric_TT,article_metric_time,article_metric_RAM,article_metric_NbBytesMem,article_metric_NbBytesMem2,article_metric_NbEntryMem,article_metric_NbEntryMem2,article_metric_NbJobsMem,article_metric_Hits,article_metric_Hits2,article_metric_Miss,article_metric_Miss2,article_metric_All,article_metric_MerL,article_metric_szMerL,article_metric_MerR,article_metric_szMerR,article_metric_MovL,article_metric_MovR,article_metric_MinRatio,source_file,ours_solved,article_solved,both_solved,time_ratio,memory_ratio,ours_wall_time_s,article_wall_time_s,ours_peak_gb,article_peak_gb,objective_comparison_status_norm,rows_for_n,complete_n
100,0.6,0.2,0,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_1.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0158,54.019,,,100,88,1798144,SOLVED,0.0,53.921,1126.0,4816896.0,1863680,1.001817,0.078153,0.964835,MATCH,True,,[run] n=100 seed=0 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_1.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0158 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0056 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,0,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_1.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0158,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0056,0,0,0,8.39233e-05,88,All=41;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=1126;NbBytesMem2=0;NbEntryMem=16;NbEntryMem2=0;NbJobsMem=-1;RAM=4816896;TT=0;szMerL=0;szMerR=0,0.0,,4816896.0,1126.0,0.0,16.0,0.0,-1.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.001817,0.964835,0.054019,0.053921,0.001674652099609375,0.001735687255859375,MATCH,200,True
100,0.6,0.2,1,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_2.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0169,53.444,,,100,88,1732608,SOLVED,0.0,53.42,804.0,4820992.0,1892352,1.000449,0.109453,0.915584,MATCH,True,,[run] n=100 seed=1 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_2.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0169 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0055 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,1,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_2.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0169,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0055,0,0,0,8.39233e-05,88,All=39;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=804;NbBytesMem2=0;NbEntryMem=13;NbEntryMem2=0;NbJobsMem=-1;RAM=4820992;TT=0;szMerL=0;szMerR=0,0.0,,4820992.0,804.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.000449,0.915584,0.053444000000000005,0.05342,0.001613616943359375,0.00176239013671875,MATCH,200,True
100,0.6,0.2,2,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_3.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0146,53.688,,,100,88,1753088,SOLVED,0.0,53.597,1112.0,4775936.0,1781760,1.001698,0.079137,0.983908,MATCH,True,,[run] n=100 seed=2 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_3.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0146 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0056 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,2,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_3.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0146,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0056,0,0,0,8.39233e-05,88,All=42;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=1112;NbBytesMem2=0;NbEntryMem=15;NbEntryMem2=0;NbJobsMem=-1;RAM=4775936;TT=0;szMerL=0;szMerR=0,0.0,,4775936.0,1112.0,0.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.001698,0.983908,0.053688,0.053597,0.0016326904296875,0.001659393310546875,MATCH,200,True
100,0.6,0.2,3,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_4.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0148,54.964,,,100,88,1662976,SOLVED,0.0,53.228,1032.0,4804608.0,1810432,1.032614,0.085271,0.918552,MATCH,True,,[run] n=100 seed=3 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_4.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0148 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0056 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,3,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_4.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0148,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0056,0,0,0,8.39233e-05,88,All=40;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=1032;NbBytesMem2=0;NbEntryMem=13;NbEntryMem2=0;NbJobsMem=-1;RAM=4804608;TT=0;szMerL=0;szMerR=0,0.0,,4804608.0,1032.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.032614,0.918552,0.054964,0.053228000000000004,0.00154876708984375,0.00168609619140625,MATCH,200,True
100,0.6,0.2,4,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_5.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0151,53.338,,,100,88,1658880,SOLVED,0.0,53.343,952.0,4800512.0,1794048,0.999906,0.092437,0.924658,MATCH,True,,[run] n=100 seed=4 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_5.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0151 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0061 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,4,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_5.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0151,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0061,0,0,0,8.39233e-05,88,All=44;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=952;NbBytesMem2=0;NbEntryMem=14;NbEntryMem2=0;NbJobsMem=-1;RAM=4800512;TT=0;szMerL=0;szMerR=0,0.0,,4800512.0,952.0,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.999906,0.924658,0.053338,0.053343,0.001544952392578125,0.00167083740234375,MATCH,200,True
100,0.6,0.2,5,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_6.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0164,53.736,,,100,88,1765376,SOLVED,0.0,53.314,856.0,4808704.0,1806336,1.007915,0.102804,0.977324,MATCH,True,,[run] n=100 seed=5 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_6.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0164 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0086 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,5,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_6.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0164,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0086,0,0,0,8.39233e-05,88,All=46;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=856;NbBytesMem2=0;NbEntryMem=14;NbEntryMem2=0;NbJobsMem=-1;RAM=4808704;TT=0;szMerL=0;szMerR=0,0.0,,4808704.0,856.0,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.007915,0.977324,0.053736,0.053314,0.001644134521484375,0.001682281494140625,MATCH,200,True
100,0.6,0.2,6,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_7.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0158,53.372,,,100,88,1773568,SOLVED,0.0,53.63,852.0,4796416.0,1912832,0.995189,0.103286,0.927195,MATCH,True,,[run] n=100 seed=6 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_7.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0158 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0055 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,6,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_7.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0158,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0055,0,0,0,8.39233e-05,88,All=44;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=852;NbBytesMem2=0;NbEntryMem=14;NbEntryMem2=0;NbJobsMem=-1;RAM=4796416;TT=0;szMerL=0;szMerR=0,0.0,,4796416.0,852.0,0.0,14.0,0.0,-1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.995189,0.927195,0.053372,0.053630000000000004,0.001651763916015625,0.001781463623046875,MATCH,200,True
100,0.6,0.2,7,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_8.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.015,54.182,,,100,88,1748992,SOLVED,0.0,53.233,876.0,4800512.0,1810432,1.017827,0.100457,0.966063,MATCH,True,,[run] n=100 seed=7 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_8.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.015 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0054 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,7,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_8.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.015,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0054,0,0,0,8.39233e-05,88,All=37;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=876;NbBytesMem2=0;NbEntryMem=12;NbEntryMem2=0;NbJobsMem=-1;RAM=4800512;TT=0;szMerL=0;szMerR=0,0.0,,4800512.0,876.0,0.0,12.0,0.0,-1.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.017827,0.966063,0.054182,0.053232999999999996,0.001628875732421875,0.00168609619140625,MATCH,200,True
100,0.6,0.2,8,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_9.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0149,54.134,,,100,88,1712128,SOLVED,0.0,53.223,1062.0,4677632.0,1810432,1.017117,0.082863,0.945701,MATCH,True,,[run] n=100 seed=8 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_9.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0149 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0056 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,8,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_9.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0149,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0056,0,0,0,8.39233e-05,88,All=40;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=1062;NbBytesMem2=0;NbEntryMem=13;NbEntryMem2=0;NbJobsMem=-1;RAM=4677632;TT=0;szMerL=0;szMerR=0,0.0,,4677632.0,1062.0,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,1.017117,0.945701,0.054134,0.053223,0.00159454345703125,0.00168609619140625,MATCH,200,True
100,0.6,0.2,9,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_10.txt,D:\test2\results\article_code_comparison,generated_by_project_generator,D:\test2\x64\Release\bm_solver.exe,SOLVED,0,0.0111,53.344,,,100,88,1732608,SOLVED,0.0,53.94,930.0,4673536.0,1875968,0.988951,0.094624,0.923581,MATCH,True,,[run] n=100 seed=9 input=D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_10.txt decomp=adaptive memo_backend=custom use_ub=0 use_lb=0 terminal_rules=1 position_filtering_enabled=1 enable_lawler_basic_rules=1 enable_simple_lb=0 enable_lb_memo=0 enable_edd_ub=0 ub_depth_limit=-1 lb_depth_limit=-1 terminal_all_tardy_spt=1 terminal_edd_at_most_one_tardy=1 enable_memo=1 enable_exact_memo=1 memo_full_key_verification=1 memo_memory_limit_mb=12288 cost=0 time_ms=0.0111 nodes=1 max_depth=0 memo_hits=0 memo_misses=1 memo_exact_hits=0 memo_lb_hits=0 rule4=1 valid_pos=0 valid_pos_pruned_3a=0 valid_pos_pruned_3b=0 memo_rejected=0 memo_forced_evict=0 lufo_passes=0 terminal_spt=0 terminal_edd=1 memo_peak=1 memo_final=1 memo_evictions=0 memo_clean_time_ms=0 reconstruction_time_ms=0.0011 reconstruction_repairs=0 reconstruction_trace_hits=0 reconstruction_trace_fallbacks=0 memo_used_mb=8.39233e-05 memo_bytes_per_entry=88,100,9,D:\test2\results\article_code_comparison\data\100\SDT_100_0.6_0.2_10.txt,adaptive,custom,0,0,1,1,1,0,0,0,-1,-1,1,1,1,1,1,12288,0,,,0.0111,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.0011,0,0,0,8.39233e-05,88,All=45;Hits=0;Hits2=0;MerL=0;MerR=0;MinRatio=1;Miss=0;Miss2=0;MovL=0;MovR=0;NbBytesMem=930;NbBytesMem2=0;NbEntryMem=15;NbEntryMem2=0;NbJobsMem=-1;RAM=4673536;TT=0;szMerL=0;szMerR=0,0.0,,4673536.0,930.0,0.0,15.0,0.0,-1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C:\c++\test2\results\article_code_comparison\raw_results.csv,True,True,True,0.988951,0.923581,0.053344,0.053939999999999995,0.001613616943359375,0.00174713134765625,MATCH,200,True
